1	49394290	49611025
1	49611052	49822013
1	49822022	49893541
1	49893559	50099340
1	50099352	50304145
1	50304170	50499761
1	50499773	50712204
1	50712206	50900287
1	50900290	51110192
1	51110195	51299469
1	51299483	51496351
1	51496378	51697376
1	51697395	51883130
1	51883156	52071019
1	52071038	52281228
1	52281229	52476327
1	52476328	52654568
1	52654569	52840527
1	52840545	53031182
1	53031194	53214904
1	53214916	53317351
1	53317352	53500733
1	53500734	53664745
1	53664747	53860076
1	53860078	54034907
1	54034917	54226155
1	54226167	54419425
1	54419426	54611863
1	54611864	54776524
1	54776540	54931020
1	54931037	54993252
1	54993256	55162338
1	55162340	55340693
1	55340705	55511372
1	55511387	55709323
1	55709339	55895068
1	55895078	56082197
1	56082198	56248165
1	56248175	56335244
1	56335256	56525550
1	56525551	56717432
1	56717437	56910760
1	56910779	57101556
1	57101559	57296949
1	57296952	57480969
1	57480974	57670124
1	57670125	57858457
1	57858465	58050661
1	58050662	58245426
1	58245427	58446584
1	58446586	58637088
1	58637091	58836497
1	58836535	59018194
1	59018197	59199299
1	59199308	59401125
1	59401127	59423983
1	59423984	59612244
1	59612246	59803612
1	59803627	59991036
1	59991070	60165494
1	60165504	60370282
1	60370297	60565211
1	60565229	60752856
1	60752879	60944653
1	60944654	61134526
1	61134527	61325870
1	61325879	61481337
1	61481340	61668297
1	61668312	61863921
1	61863922	62055388
1	62055392	62235580
1	62235582	62420906
1	62420917	62605451
1	62605452	62755611
1	62755622	62941269
1	62941273	62974412
1	62974418	63170480
1	63170484	63368173
1	63368201	63547762
1	63547768	63738955
1	63739001	63924744
1	63924748	64117034
1	64117043	64308740
1	64308746	64501328
1	64501339	64699594
1	64699600	64876809
1	64876826	65071808
1	65071810	65276367
1	65276369	65471545
1	65471561	65650208
1	65650212	65847840
1	65847842	66037546
1	66037556	66084181
1	66084194	66275406
1	66275407	66479944
1	66479949	66667666
1	66667674	66872658
1	66872666	67049087
1	67049099	67239321
1	67239333	67424744
1	67424751	67565226
1	67565256	67754403
1	67754418	67939053
1	67939074	68115150
1	68115167	68307027
1	68307058	68501287
1	68501291	68683070
1	68683079	68862089
1	68862096	69077095
1	69077097	69269004
1	69269013	69450047
1	69450053	69634563
1	69634593	69832881
1	69832884	70020627
1	70020632	70209112
1	70209120	70390234
1	70390235	70601212
1	70601219	70797049
1	70797050	70986557
1	70986564	71051755
1	71051776	71231956
1	71231962	71426225
1	71426243	71610471
1	71610485	71809106
1	71809127	72016901
1	72016920	72205428
1	72205434	72392726
1	72392738	72574751
1	72574759	72759683
1	72759684	72913442
1	72913445	73105910
1	73105918	73293952
1	73293967	73476124
1	73476136	73656300
1	73656311	73843256
1	73843258	74032886
1	74032896	74213460
1	74213461	74310231
1	74310268	74483444
1	74483455	74672110
1	74672115	74862387
1	74862391	75045359
1	75045364	75240765
1	75240766	75425822
1	75425850	75621138
1	75621139	75823396
1	75823402	76012254
1	76012263	76052225
1	76052230	76223296
1	76223311	76406210
1	76406232	76602223
1	76602225	76800044
1	76800054	76995003
1	76995039	77188933
1	77188949	77375749
1	77375766	77507842
1	77507867	77712395
1	77712405	77904148
1	77904159	78099594
1	78099619	78284675
1	78284695	78470202
1	78470206	78668683
1	78668687	78863860
1	78863875	79051682
1	79051689	79234456
1	79234468	79322498
1	79322503	79498352
1	79498353	79674268
1	79674274	79852597
1	79852600	80032100
1	80032105	80208765
1	80208771	80391969
1	80391972	80561266
1	80561268	80652027
1	80652034	80829234
1	80829289	80997620
1	80997622	81181372
1	81181376	81349939
1	81349940	81525090
1	81525093	81710159
1	81710189	81876476
1	81876483	82052634
1	82052636	82100212
1	82100216	82284785
1	82284799	82475503
1	82475522	82659999
1	82660001	82845483
1	82845492	83037846
1	83037849	83208797
1	83208816	83404734
1	83404743	83601567
1	83601603	83647150
1	83647167	83824923
1	83824926	84027731
1	84027749	84222663
1	84222671	84426537
1	84426539	84634825
1	84634841	84831625
1	84831638	85032435
1	85032451	85233359
1	85233414	85350831
1	85350832	85544673
1	85544674	85745076
1	85745105	85947046
1	85947056	86118575
1	86118579	86309094
1	86309095	86503518
1	86503544	86689314
1	86689338	86730948
1	86730950	86936569
1	86936588	87129617
1	87129627	87317240
1	87317243	87498235
1	87498254	87701341
1	87701353	87891818
1	87891820	88089487
1	88089491	88277948
1	88277949	88477000
1	88477014	88699395
1	88699412	88904767
1	88904824	89105216
1	89105217	89296556
1	89296557	89485075
1	89485079	89672526
1	89672527	89863447
1	89863460	90056905
1	90056913	90257003
1	90257041	90322384
1	90322395	90524458
1	90524493	90701777
1	90701779	90909901
1	90909904	91117350
1	91117386	91312945
1	91312949	91504892
1	91504897	91672590
1	91672592	91856923
1	91856925	92017684
1	92017740	92204636
1	92204637	92390247
1	92390252	92576010
1	92576018	92769022
1	92769027	92970927
1	92970929	93152707
1	93152716	93334258
1	93334263	93468982
1	93468985	93661752
1	93661753	93861660
1	93861675	94049405
1	94049419	94256365
1	94256366	94451747
1	94451759	94636179
1	94636194	94838621
1	94838640	95030425
1	95030463	95173157
1	95173188	95358480
1	95358486	95551411
1	95551440	95747123
1	95747142	95945858
1	95945874	96146190
1	96146217	96331300
1	96331319	96515605
1	96515611	96702756
1	96702770	96727814
1	96727816	96912360
1	96912361	97090503
1	97090519	97259237
1	97259253	97447236
1	97447244	97635079
1	97635081	97809372
1	97809417	97992929
1	97992948	98183362
1	98183365	98378383
1	98378389	98566759
1	98566769	98621672
1	98621677	98801887
1	98801911	98978573
1	98978576	99157672
1	99157675	99350558
1	99350563	99549408
1	99549442	99728882
1	99728888	99916369
1	99916382	100105212
1	100105235	100274670
1	100274681	100460704
1	100460705	100661089
1	100661100	100858699
1	100858701	101056959
1	101056967	101226227
1	101226244	101420302
1	101420321	101626538
1	101626540	101798606
1	101798607	101971512
1	101971513	101988353
1	101988361	102166342
1	102166344	102356262
1	102356271	102543439
1	102543461	102730928
1	102730947	102900658
1	102900666	103072811
1	103072828	103103841
1	103103856	103274619
1	103274647	103452927
1	103452939	103629893
1	103629899	103915879
1	103915880	104260340
1	104260347	104463417
1	104463418	104639693
1	104639701	104807400
1	104807401	104825468
1	104825472	104985853
1	104985855	105142459
1	105142463	105307086
1	105307087	105473413
1	105473419	105636886
1	105636891	105792373
1	105792381	105860784
1	105860785	106027249
1	106027251	106185126
1	106185147	106346960
1	106346963	106508283
1	106508285	106680687
1	106680688	106846034
1	106846035	107008056
1	107008067	107185874
1	107185875	107230730
1	107230735	107416805
1	107416822	107610019
1	107610022	107803437
1	107803457	108000596
1	108000604	108192831
1	108192844	108386255
1	108386258	108575969
1	108575983	108663218
1	108663228	108910245
1	108910248	109157208
1	109157214	109345064
1	109345066	109531456
1	109531457	109700323
1	109700324	109876750
1	109876763	110074621
1	110074629	110280287
1	110280305	110462617
1	110462621	110638339
1	110638369	110827794
1	110827868	111023700
1	111023703	111214310
1	111214319	111403935
1	111403945	111601641
1	111601666	111794016
1	111794026	111976889
1	111976892	112173683
1	112173684	112359646
1	112359652	112561275
1	112561289	112733401
1	112733402	112904402
1	112904410	113090798
1	113090810	113276951
1	113276957	113431506
1	113431508	113601948
1	113601949	113783448
1	113783474	113980379
1	113980381	114183125
1	114183128	114395267
1	114395269	114591026
1	114591027	114768166
1	114768175	114947449
1	114947450	115134481
1	115134493	115332602
1	115332604	115532197
1	115532222	115721935
1	115721959	115852387
1	115852424	116026408
1	116026413	116213909
1	116213927	116388907
1	116388913	116586427
1	116586441	116771247
1	116771249	116962398
1	116962399	117168259
1	117168260	117354434
1	117354438	117542248
1	117542254	117600655
1	117600664	117794366
1	117794376	117973704
1	117973705	118178554
1	118178556	118366373
1	118366390	118575177
1	118575180	118785847
1	118785849	118967582
1	118967619	119135766
1	119135767	119272695
1	119272697	119454297
1	119454299	119493546
1	119493552	119689255
1	119689307	119714398
1	119714409	119900279
1	119900301	119935236
1	119935279	120102795
1	120102798	120156103
1	120156117	120347613
1	120347615	120376949
1	120376965	120556300
1	120556307	120597804
1	120597822	120790112
1	120790113	120818655
1	120818662	120936560
1	121086806	121217542
1	121217548	121260363
1	121260381	121358788
1	121358789	121380120
1	121380121	121434275
1	121434276	121481197
1	121481199	121485433
1	142560154	142638945
1	142638948	142726625
1	142726628	142890823
1	142890801	143129521
1	143129525	143142698
1	143142705	143234225
1	143234227	143346543
1	143346545	143394580
1	143394583	143475531
1	143475535	143645938
1	143649544	143897480
1	143898922	144046426
1	144046428	144146673
1	144155340	144401537
1	144451837	144609070
1	144609072	144622412
1	144672505	144861733
1	144861735	144905840
1	144905853	145019441
1	145019442	145129318
1	145129324	145157707
1	145157737	145266299
1	145266304	145380171
1	145380172	145409581
1	145409629	145598973
1	145598974	145661443
1	145661484	145910800
1	145914381	146164648
1	146214668	146416949
1	146417156	146584194
1	146584206	146668973
1	146668974	146830607
1	146830624	146977655
1	146977659	147002311
1	147002338	147202837
1	147202842	147335624
1	147335664	147668936
1	147669065	147923142
1	147923146	148002329
1	148002333	148331309
1	148340882	148596683
1	148596687	148668991
1	148669008	148855486
1	148855490	148939499
1	148939500	148954437
1	149004503	149077718
1	149077725	149196653
1	149196658	149277819
1	149277822	149335683
1	149335689	149643531
1	149643546	149669007
1	149669031	149850097
1	149850101	150002351
1	150002358	150194485
1	150194514	150366224
1	150366259	150530643
1	150530660	150711219
1	150711227	150898483
1	150898498	151071508
1	151071509	151244782
1	151244783	151427997
1	151428006	151614101
1	151614103	151809066
1	151809077	151927560
1	151927572	152128790
1	152128838	152280155
1	152280160	152457613
1	152457624	152657294
1	152657305	152838452
1	152838462	153006448
1	153006451	153186008
1	153186019	153365906
1	153365909	153419033
1	153419042	153590424
1	153590428	153758072
1	153758085	153930197
1	153930204	154112697
1	154112698	154292545
1	154292612	154465811
1	154465812	154650883
1	154650884	154834016
1	154834017	155027351
1	155027358	155212531
1	155212541	155394564
1	155394569	155573693
1	155573704	155606901
1	155606905	155781138
1	155781141	155963992
1	155963995	156153628
1	156153629	156326157
1	156326159	156513881
1	156513882	156692720
1	156692770	156871668
1	156871672	157059399
1	157059416	157235872
1	157235887	157389292
1	157389296	157579369
1	157579380	157768129
1	157768139	157958896
1	157958900	158154655
1	158154662	158303729
1	158303748	158467990
1	158467996	158647051
1	158647053	158690430
1	158690435	158873293
1	158873294	159058145
1	159058167	159254559
1	159254635	159425593
1	159425594	159592366
1	159592373	159775316
1	159775333	159965722
1	159965731	160141268
1	160141282	160337258
1	160337268	160522946
1	160522947	160698906
1	160698910	160879039
1	160879046	161035488
1	161035497	161226173
1	161226176	161394087
1	161394088	161569419
1	161569429	161717873
1	161717880	161925437
1	161925502	162117934
1	162117942	162316468
1	162316472	162487496
1	162487509	162682071
1	162682073	162873277
1	162873341	163057614
1	163057651	163149879
1	163149882	163343942
1	163343943	163519210
1	163519215	163708368
1	163708373	163894381
1	163894397	164085057
1	164085080	164260328
1	164260341	164452625
1	164452627	164632001
1	164632002	164727045
1	164727046	164916530
1	164916546	165091174
1	165091196	165280972
1	165280995	165475710
1	165475720	165662052
1	165662071	165845644
1	165845659	166036531
1	166036539	166083488
1	166083489	166262945
1	166262946	166447557
1	166447559	166622677
1	166622683	166799025
1	166799034	167011735
1	167011772	167190695
1	167190696	167385357
1	167385358	167482650
1	167482671	167662996
1	167663012	167845961
1	167845987	168035865
1	168035890	168214436
1	168214438	168405706
1	168405710	168586128
1	168586172	168763731
1	168763732	168950221
1	168950227	169126401
1	169126410	169317622
1	169317628	169524464
1	169524505	169711802
1	169711808	169909184
1	169909195	170095083
1	170095085	170287283
1	170287284	170485719
1	170485723	170580477
1	170580494	170765786
1	170765787	170947508
1	170947511	171133142
1	171133143	171329818
1	171329831	171497661
1	171497665	171678816
1	171678827	171878486
1	171878501	172081129
1	172081136	172280482
1	172280484	172331631
1	172331636	172541451
1	172541457	172737142
1	172737171	172945312
1	172945328	173137149
1	173137163	173341413
1	173341415	173543977
1	173543995	173750130
1	173750133	173939798
1	173939807	174133311
1	174133327	174318443
1	174318445	174497725
1	174497736	174538958
1	174538970	174707899
1	174707913	174899006
1	174899007	175081476
1	175081480	175259738
1	175259739	175445145
1	175445159	175628350
1	175628367	175816904
1	175816906	175994898
1	175994899	176094005
1	176094015	176278942
1	176278943	176471682
1	176471735	176680081
1	176680084	176886291
1	176886293	177094750
1	177094753	177303929
1	177303944	177492991
1	177492995	177674477
1	177674482	177859431
1	177859441	178051343
1	178051360	178248067
1	178248079	178458148
1	178458150	178513832
1	178513833	178699242
1	178699265	178892121
1	178892133	179068862
1	179068863	179245329
1	179245330	179411877
1	179411880	179593749
1	179593773	179787668
1	179787674	179974012
1	179974013	180167827
1	180167840	180350613
1	180350619	180534317
1	180534342	180714224
1	180714230	180905006
1	180905008	181085690
1	181085691	181262390
1	181262396	181462223
1	181462244	181504543
1	181504565	181709020
1	181709030	181901429
1	181901433	182096720
1	182096736	182285795
1	182285807	182475564
1	182475575	182665916
1	182665981	182858399
1	182858404	183046737
1	183046738	183234329
1	183234376	183424566
1	183424581	183619252
1	183619277	183818734
1	183818749	184020643
1	184020654	184213544
1	184213546	184402171
1	184402176	184603426
1	184603432	184800475
1	184800478	184994080
1	184994084	185183608
1	185183626	185361921
1	185361924	185550766
1	185550768	185729312
1	185729338	185923312
1	185923318	186129390
1	186129396	186310306
1	186310309	186505852
1	186505861	186682102
1	186682104	186862557
1	186862564	187056848
1	187056892	187243618
1	187243652	187285279
1	187285284	187484943
1	187484945	187660214
1	187660226	187830217
1	187830241	188016329
1	188016342	188197029
1	188197043	188373023
1	188373043	188439065
1	188439077	188602604
1	188602646	188771215
1	188771219	188939179
1	188939182	189099461
1	189099483	189271253
1	189271259	189440075
1	189440077	189610558
1	189610562	189691816
1	189691835	189856388
1	189856391	190020475
1	190020489	190201970
1	190201987	190381003
1	190381011	190551721
1	190551738	190715075
1	190715082	190885973
1	190885976	191055956
1	191055987	191165709
1	191165719	191344264
1	191344294	191527643
1	191527645	191716751
1	191716771	191904715
1	191904716	192081574
1	192081580	192266389
1	192266416	192460937
1	192460965	192647560
1	192647576	192839337
1	192839346	193044834
1	193044860	193130764
1	193130765	193318805
1	193318865	193508824
1	193508825	193677321
1	193677341	193843030
1	193843038	194006454
1	194006457	194189032
1	194189033	194358473
1	194358474	194462929
1	194462931	194632462
1	194632472	194810547
1	194810565	194986095
1	194986123	195148389
1	195148394	195331154
1	195331156	195520391
1	195520401	195696941
1	195696949	195851650
1	195851653	196024642
1	196024646	196195981
1	196196008	196386641
1	196386656	196577311
1	196577337	196754482
1	196754495	196914032
1	196914041	197104776
1	197104777	197306277
1	197306312	197500121
1	197500130	197520273
1	197520277	197725492
1	197725493	197910369
1	197910382	198106020
1	198106110	198295975
1	198295981	198497080
1	198497089	198694202
1	198694222	198897914
1	198897931	199100680
1	199100725	199299814
1	199299827	199488786
1	199488796	199590176
1	199590184	199792408
1	199792418	199967378
1	199967379	200148492
1	200148508	200326856
1	200326868	200511773
1	200511797	200693341
1	200693364	200884953
1	200884954	201065367
1	201065386	201081698
1	201081719	201237515
1	201237520	201412151
1	201412152	201592154
1	201592167	201785851
1	201785855	201960493
1	201960500	202127398
1	202127399	202296423
1	202296438	202502835
1	202502845	202694227
1	202694234	202872516
1	202872544	203054980
1	203054983	203248139
1	203248143	203424125
1	203424159	203592473
1	203592477	203765207
1	203765208	203933272
1	203933289	204103703
1	204103706	204161026
1	204161030	204349177
1	204349180	204531308
1	204531313	204719983
1	204720006	204913771
1	204913794	205099967
1	205099994	205289085
1	205289088	205469137
1	205469140	205647665
1	205647678	205727466
1	205727468	205909565
1	205909568	206271897
1	206271905	206597728
1	206597729	206787725
1	206787744	206973753
1	206973756	207167179
1	207167181	207372836
1	207372852	207578089
1	207578105	207802360
1	207802367	207985828
1	207985856	208140164
1	208140201	208329400
1	208329410	208510667
1	208510679	208698670
1	208698674	208887252
1	208887257	209072370
1	209072392	209254287
1	209254292	209441470
1	209441471	209632411
1	209632428	209819926
1	209819932	210015820
1	210015821	210210296
1	210210301	210400702
1	210400704	210579771
1	210579783	210756795
1	210756821	210940806
1	210940827	211137741
1	211137771	211318759
1	211318761	211375820
1	211375825	211560575
1	211560594	211730475
1	211730476	211917827
1	211917831	212106440
1	212106442	212301841
1	212301845	212487899
1	212487916	212673303
1	212673304	212867711
1	212867733	213039086
1	213039087	213057078
1	213057089	213237431
1	213237434	213425557
1	213425567	213622591
1	213622627	213810503
1	213810504	214005861
1	214005869	214204407
1	214204409	214400561
1	214400578	214595273
1	214595279	214772369
1	214772373	214853100
1	214853104	215044345
1	215044373	215242102
1	215242109	215443149
1	215443164	215622189
1	215622217	215823376
1	215823429	216013539
1	216013540	216200384
1	216200387	216384462
1	216384464	216577237
1	216577240	216669670
1	216669696	216853306
1	216853309	217035571
1	217035581	217212765
1	217212774	217386612
1	217386616	217555381
1	217555389	217742985
1	217742998	217940062
1	217940063	218124976
1	218124977	218193515
1	218193516	218373524
1	218373526	218559909
1	218559915	218747428
1	218747430	218925174
1	218925180	219111313
1	219111316	219307563
1	219307564	219506023
1	219506038	219710002
1	219710014	219900710
1	219900730	220069146
1	220069151	220249804
1	220249817	220450090
1	220450092	220639975
1	220639979	220840630
1	220840633	221025796
1	221025797	221218436
1	221218437	221298116
1	221298122	221491072
1	221491073	221685369
1	221685399	221861949
1	221861952	222053238
1	222053260	222233386
1	222233388	222432178
1	222432185	222634247
1	222634254	222812764
1	222812772	222974079
1	222974083	223164138
1	223164160	223343992
1	223343993	223540264
1	223540266	223705522
1	223705538	223944798
1	223944814	224129933
1	224129940	224267220
1	224267221	224413515
1	224413516	224593201
1	224593216	224783459
1	224783517	224978331
1	224978332	225177849
1	225177851	225362913
1	225362933	225558585
1	225558617	225749382
1	225749389	225928556
1	225928561	226099771
1	226099782	226270925
1	226270966	226446629
1	226446630	226624037
1	226624048	226819105
1	226819120	227001663
1	227001671	227171574
1	227171580	227350699
1	227350701	227517277
1	227517288	227651454
1	227651467	227842561
1	227842576	228018495
1	228018496	228180033
1	228180041	228358823
1	228358824	228532946
1	228532964	228706214
1	228706223	228904300
1	228904310	229088401
1	229088403	229267873
1	229267908	229448861
1	229448881	229468906
1	229468907	229636675
1	229636679	229818619
1	229818629	230002161
1	230002162	230180669
1	230180688	230354703
1	230354704	230519836
1	230519837	230701154
1	230701159	230884451
1	230884467	231069460
1	231069472	231124376
1	231124377	231298291
1	231298295	231484563
1	231484569	231671871
1	231671893	231860156
1	231860157	232048121
1	232048126	232243223
1	232243227	232418219
1	232418226	232598796
1	232598803	232735448
1	232735449	232911837
1	232911840	233099687
1	233099693	233297344
1	233297355	233486787
1	233486793	233664297
1	233664298	233844627
1	233844630	234029607
1	234029618	234159087
1	234159098	234345184
1	234345206	234522530
1	234522531	234698384
1	234698385	234873945
1	234873956	235049128
1	235049132	235262558
1	235262566	235427656
1	235427661	235580468
1	235580496	235749391
1	235749392	235933966
1	235933984	236121692
1	236121693	236285709
1	236285725	236461531
1	236461534	236627959
1	236627967	236788142
1	236788143	236857934
1	236857936	237039271
1	237039293	237219375
1	237219394	237391785
1	237391794	237568875
1	237568897	237738807
1	237738816	237923053
1	237923055	238012989
1	238012990	238191780
1	238191785	238374927
1	238374929	238553567
1	238553569	238732738
1	238732756	238910012
1	238910038	239085931
1	239085944	239233149
1	239233177	239412588
1	239412592	239586270
1	239586271	239778186
1	239778220	239968455
1	239968457	240138717
1	240138719	240307727
1	240307735	240475502
1	240475503	240648232
1	240648233	240710858
1	240710861	240882736
1	240882737	241069170
1	241069195	241251329
1	241251331	241426585
1	241426587	241604168
1	241604197	241797735
1	241797737	241982480
1	241982482	242079372
1	242079373	242234757
1	242234766	242403238
1	242403255	242569543
1	242569562	242749565
1	242749583	242925761
1	242925775	243065930
1	243065932	243224443
1	243224444	243410746
1	243410749	243612817
1	243612830	243800856
1	243800860	243983716
1	243983723	244167174
1	244167185	244342983
1	244342984	244503987
1	244504016	244677919
1	244677958	244804018
1	244804020	244970649
1	244970654	245125832
1	245125879	245304426
1	245304430	245467236
1	245467244	245633475
1	245633477	245800206
1	245800215	245961728
1	245961732	246029578
1	246029581	246200930
1	246200944	246368364
1	246368394	246532713
1	246532737	246691660
1	246691664	246849543
1	246849544	247001166
1	247001188	247160448
1	247160458	247320268
1	247320269	247494425
1	247494440	247650986
1	247650997	247833122
1	247833130	248020556
1	248020557	248060929
1	248060930	248226736
1	248226740	248387643
1	248387647	248554445
1	248554446	248702368
1	248702381	248858507
1	248858508	249171200
1	249171210	249213806
1	249213813	249240616
2	10205	166560
2	166565	321419
2	321439	468611
2	468614	632789
2	632791	793171
2	793188	927258
2	927261	1082194
2	1082200	1121428
2	1121432	1259647
2	1259649	1419228
2	1419230	1534106
2	1534107	1620738
2	1620800	1760484
2	1760487	1907727
2	1907728	2063163
2	2063171	2229815
2	2229869	2309608
2	2309611	2481839
2	2481859	2635801
2	2635808	2780085
2	2780115	2926553
2	2926563	3086473
2	3086474	3223466
2	3223469	3347670
2	3347675	3382440
2	3382443	3584960
2	3584964	3720077
2	3720078	3889227
2	3889246	4054943
2	4054966	4221386
2	4221420	4400338
2	4400350	4573899
2	4573900	4745341
2	4745342	4853967
2	4853974	5120341
2	5120350	5279811
2	5279840	5443041
2	5443055	5600473
2	5600476	5763383
2	5763385	5920895
2	5920903	6085540
2	6085563	6255782
2	6255786	6291498
2	6291506	6451183
2	6451210	6626660
2	6626661	6802557
2	6802579	6979280
2	6979281	7165194
2	7165201	7342034
2	7342042	7530936
2	7530938	7669126
2	7669142	7841891
2	7841892	8015647
2	8015648	8185493
2	8185496	8367630
2	8367654	8545289
2	8545297	8720093
2	8720094	8884537
2	8884538	9084991
2	9084997	9266190
2	9266207	9402988
2	9402999	9578271
2	9578282	9749837
2	9749843	9913779
2	9913786	10084659
2	10084686	10219222
2	10219240	10375987
2	10375988	10536147
2	10536152	10684901
2	10684933	10736552
2	10736560	10899863
